CustomerID,TotalPurchaseYTD,MaritalStatus,YearlyIncome,Gender,Education,Ocupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,YearsCustomer
21017,18523,Ms.,Leslie,E,Romero,,560.48,16/07/2003,08/04/1960,M,25001-50000,F,3,0,Graduate Degree,Clerical,TRUE,0,0-1 Miles,62,19
23699,18524,Mr.,Nicholas,O,Walker,,1204.35,03/02/2004,19/04/1945,M,25001-50000,M,2,1,Partial High School,Skilled Manual,TRUE,2,10+ Miles,77,19
24371,18525,Ms.,Leslie,E,Navarro,,1701.49,09/05/2003,21/03/1966,M,75001-100000,F,2,0,Bachelors,Professional,TRUE,0,2-5 Miles,56,19
14724,18526,Mr.,Dylan,L,Robinson,,111.25,21/11/2003,12/07/1966,M,50001-75000,M,0,0,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,56,19
25758,18527,Ms.,Leslie,,Gutierrez,,2410.07,12/01/2004,07/04/1968,M,0-25000,F,1,1,Partial College,Manual,FALSE,0,1-2 Miles,54,19
27346,18528,Ms.,Leslie,,Dominguez,,499.98,13/05/2003,16/10/1975,S,75001-100000,F,0,0,Bachelors,Professional,FALSE,2,10+ Miles,47,19
14670,18529,Ms.,Leslie,,Gill,,-1231.9392,12/03/2003,03/11/1968,S,50001-75000,F,2,2,Bachelors,Professional,TRUE,1,2-5 Miles,54,19
20694,18530,Mr.,Daniel,,Anderson,,-93.03,02/09/2003,12/04/1964,M,50001-75000,M,4,4,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,58,19
21085,18531,Ms.,Leslie,V,Vazquez,,-30,12/07/2004,16/11/1933,M,0-25000,F,2,0,Partial College,Manual,TRUE,1,2-5 Miles,89,18
15355,18532,Ms.,Janelle,,Martinez,,-35,06/05/2004,18/01/1956,M,75001-100000,F,2,3,Partial College,Professional,TRUE,4,2-5 Miles,67,18
27695,18533,Ms.,Leslie,L,Blanco,,-1120.49,02/06/2004,15/08/1962,M,50001-75000,F,1,0,Bachelors,Professional,TRUE,1,5-10 Miles,60,18
14014,18534,Ms.,Leslie,T,Serrano,,22.7,21/11/2003,27/09/1951,M,25001-50000,F,3,0,High School,Skilled Manual,FALSE,2,1-2 Miles,71,19
27446,18535,Mr.,Tyler,,Jones,,334.9736,15/05/2003,08/06/1969,S,75001-100000,M,3,0,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,19
15733,18536,Ms.,Leslie,,Ramos,,320.8636,11/06/2003,25/03/1972,M,greater than 100000,F,0,5,Partial High School,Professional,TRUE,4,10+ Miles,50,19
11839,18537,Mr.,Tyler,,Brown,,-1236.3,28/04/2002,25/07/1965,S,50001-75000,M,0,0,Graduate Degree,Professional,TRUE,1,2-5 Miles,57,20
23135,18538,Mr.,Dylan,D,Clark,,535.99,28/02/2004,03/03/1957,M,50001-75000,M,3,2,Partial College,Professional,TRUE,0,5-10 Miles,65,18
16611,18539,Mr.,Dylan,E,Rodriguez,,27.03,21/08/2003,16/01/1975,S,75001-100000,M,0,0,Bachelors,Professional,FALSE,3,10+ Miles,48,19
16883,18540,Mr.,Tyler,A,Davis,,30.99,08/07/2004,28/12/1960,S,greater than 100000,M,4,4,High School,Professional,TRUE,1,5-10 Miles,62,18
22955,18541,Ms.,Leslie,C,Suarez,,4,27/02/2004,24/06/1962,M,50001-75000,F,5,4,Bachelors,Professional,FALSE,2,0-1 Miles,60,18
14153,18542,Mr.,Dylan,,Lewis,,30.99,12/11/2003,14/11/1970,S,0-25000,M,0,0,Partial College,Manual,FALSE,1,2-5 Miles,52,19
13180,18543,Ms.,Leslie,N,Sanz,,-63.03,15/11/2003,22/02/1942,M,75001-100000,F,5,0,Bachelors,Management,TRUE,2,5-10 Miles,81,19
19081,18544,Ms.,Leslie,D,Rubio,,27.69,09/05/2004,07/08/1947,M,75001-100000,F,4,5,Partial High School,Professional,FALSE,1,5-10 Miles,75,18
24851,18545,Ms.,Leslie,,Ortega,,19.5,11/01/2004,08/06/1946,M,greater than 100000,F,4,4,Partial College,Professional,TRUE,4,0-1 Miles,76,19
16457,18546,Ms.,Kathleen,,Martin,,-90.02,14/02/2004,19/02/1976,S,0-25000,F,0,0,Partial High School,Manual,FALSE,1,2-5 Miles,47,19
16158,18547,Ms.,Kathleen,J,Gomez,,-2049.0964,09/06/2003,21/07/1969,M,75001-100000,F,1,0,Graduate Degree,Management,TRUE,0,2-5 Miles,53,19
16007,18548,Ms.,Janelle,S,Gonzalez,,2259.99,01/03/2004,01/10/1939,M,75001-100000,F,5,0,Bachelors,Management,TRUE,2,1-2 Miles,83,18
26054,18549,Mr.,Dylan,A,Lee,,-24.99,02/10/2003,13/01/1965,S,75001-100000,M,4,1,Bachelors,Management,FALSE,4,0-1 Miles,58,19
14405,18550,Mr.,Dylan,S,Walker,,15.49,24/03/2004,01/06/1950,M,50001-75000,M,2,1,Partial College,Professional,TRUE,2,2-5 Miles,72,18
28375,18551,Ms.,Kathleen,C,Diaz,,563.18,06/05/2004,11/11/1966,S,0-25000,F,1,1,High School,Manual,FALSE,1,1-2 Miles,56,18
11940,18552,Mr.,Tyler,E,Miller,,-35,03/02/2004,12/07/1977,M,75001-100000,M,3,0,Bachelors,Management,TRUE,3,0-1 Miles,45,19
23783,18553,Mr.,Zachary,W,Smith,,-49,04/09/2003,08/04/1931,M,25001-50000,M,1,0,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,91,19
27022,18554,Mr.,Anthony,D,Johnson,,-4.99,01/11/2003,12/03/1955,S,0-25000,M,3,0,Partial High School,Clerical,FALSE,2,0-1 Miles,67,19
24147,18555,Ms.,Kathleen,,Hernandez,,-31,21/06/2004,18/10/1935,M,0-25000,F,1,0,Graduate Degree,Clerical,FALSE,0,0-1 Miles,87,18
28045,18556,Mr.,Zachary,D,Thomas,,20,10/03/2004,02/01/1950,M,25001-50000,M,2,1,Partial High School,Skilled Manual,TRUE,2,10+ Miles,73,18
17793,18557,Ms.,Kathleen,R,Alvarez,,802.18,08/02/2003,07/09/1967,M,25001-50000,F,0,0,Bachelors,Clerical,TRUE,0,0-1 Miles,55,20
22777,18558,Mr.,Tyler,,Garcia,,-124.02,07/12/2003,12/04/1951,M,50001-75000,M,2,1,High School,Professional,TRUE,2,10+ Miles,71,19
26654,18559,Ms.,Kathleen,,Jimenez,,559.19,29/01/2003,26/07/1969,M,75001-100000,F,1,0,Graduate Degree,Management,TRUE,0,0-1 Miles,53,20
26681,18560,Mr.,Zachary,,Jackson,,-2071.4192,22/12/2002,03/04/1956,S,50001-75000,M,2,0,High School,Professional,TRUE,2,5-10 Miles,66,20
15234,18561,Ms.,Kathleen,C,Moreno,,-24.99,26/09/2003,25/07/1958,S,75001-100000,F,4,0,Bachelors,Management,TRUE,1,10+ Miles,64,19
24042,18562,Mr.,Zachary,,White,,-5,08/07/2004,27/09/1968,M,0-25000,M,2,2,High School,Manual,TRUE,1,0-1 Miles,54,18
14659,18563,Mr.,Zachary,E,Harris,,-30,28/11/2003,20/01/1958,M,50001-75000,M,1,0,Bachelors,Professional,TRUE,1,2-5 Miles,65,19
18013,18564,Ms.,Kathleen,E,Munoz,,23.19,17/07/2004,19/07/1965,M,25001-50000,F,1,0,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,57,18
28257,18565,Mr.,Zachary,E,Martin,,-1189.21,04/10/2001,18/04/1962,S,75001-100000,M,1,2,Partial College,Professional,TRUE,4,5-10 Miles,60,21
29250,18566,Mr.,Anthony,V,Williams,,19.99,27/10/2003,16/04/1961,S,75001-100000,M,3,2,Partial College,Professional,FALSE,4,1-2 Miles,61,19
21196,18567,Ms.,Kathleen,,Alonso,,-25,27/02/2004,13/05/1961,M,50001-75000,F,1,0,Partial College,Skilled Manual,TRUE,1,5-10 Miles,61,18
26018,18568,Mr.,Zachary,R,Thompson,,2369.07,25/04/2002,18/07/1958,M,75001-100000,M,5,0,Graduate Degree,Professional,TRUE,0,0-1 Miles,64,20
14019,18569,Ms.,Kathleen,,Romero,,-28.61,30/01/2004,21/07/1952,M,25001-50000,F,3,0,High School,Skilled Manual,TRUE,2,5-10 Miles,70,19
19269,18570,Ms.,Kathleen,J,Navarro,,-3578.27,04/02/2002,23/03/1977,S,0-25000,F,0,0,High School,Manual,FALSE,2,0-1 Miles,45,21
22125,18571,Mr.,Zachary,K,Garcia,,25,12/09/2003,02/02/1937,M,50001-75000,M,3,0,Graduate Degree,Management,TRUE,2,10+ Miles,86,19
26887,18572,Ms.,Janelle,,Rodriguez,,1.7,19/12/2003,23/11/1974,M,0-25000,F,0,0,Partial High School,Manual,TRUE,2,0-1 Miles,48,19
17786,18573,Ms.,Kathleen,,Gutierrez,,5.49,14/08/2003,25/10/1967,S,0-25000,F,1,1,Partial College,Manual,FALSE,1,0-1 Miles,55,19
16587,18574,Mr.,Zachary,,Martinez,,4814.0275,15/01/2003,11/09/1953,M,greater than 100000,M,3,5,Bachelors,Management,TRUE,2,10+ Miles,69,20
15879,18575,Mr.,Tyler,L,Wilson,,21.97,08/10/2003,21/05/1945,M,50001-75000,M,5,0,Bachelors,Management,TRUE,2,2-5 Miles,77,19
15260,18576,Ms.,Kathleen,,Torres,,27.97,06/10/2003,21/08/1977,S,25001-50000,F,0,0,Partial High School,Clerical,TRUE,2,5-10 Miles,45,19
14451,18577,Mr.,Tyler,,Moore,,2357.6925,07/05/2003,01/06/1964,S,greater than 100000,M,2,2,Graduate Degree,Management,FALSE,3,0-1 Miles,58,19
20713,18578,Ms.,Kathleen,,Gill,,1696.95,21/08/2002,16/09/1972,S,0-25000,F,0,0,Partial High School,Manual,FALSE,2,1-2 Miles,50,20
28201,18579,Mr.,Tyler,T,Martinez,,2349.08,23/07/2003,25/09/1969,M,75001-100000,M,4,4,Graduate Degree,Management,TRUE,0,0-1 Miles,53,19
11818,18580,Mr.,Daniel,C,Garcia,,2357.97,23/04/2002,22/04/1970,M,50001-75000,M,4,0,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,20
15016,18581,Mr.,Daniel,L,Clark,,739.5018,07/06/2002,13/02/1980,S,25001-50000,M,0,0,Partial High School,Clerical,FALSE,2,1-2 Miles,43,20
12500,18582,Ms.,Kathleen,M,Vazquez,,323.5508,05/03/2003,13/02/1979,S,25001-50000,F,3,3,Partial College,Clerical,TRUE,1,0-1 Miles,44,19
13709,18583,Mr.,Zachary,L,Robinson,,2327.7,14/05/2004,14/08/1966,S,50001-75000,M,0,0,Graduate Degree,Skilled Manual,FALSE,0,1-2 Miles,56,18
15350,18584,Ms.,Kathleen,N,Serrano,,1576.99,17/10/2002,02/09/1952,M,50001-75000,F,4,2,Partial College,Professional,FALSE,2,2-5 Miles,70,20
17216,18585,Ms.,Kathleen,,Ramos,,1334.535,26/10/2002,10/06/1950,M,75001-100000,F,4,1,High School,Management,TRUE,3,5-10 Miles,72,20
23893,18586,Mr.,Zachary,J,Clark,,-49,19/12/2003,01/03/1965,M,25001-50000,M,3,3,Bachelors,Skilled Manual,TRUE,3,10+ Miles,57,19
20916,18587,Ms.,Kathleen,,Carlson,,19.98,19/12/2003,12/05/1965,S,25001-50000,F,2,2,Partial College,Clerical,TRUE,2,0-1 Miles,57,19
14748,18588,Mr.,Don,A,Roessler,,-115.01,01/02/2004,09/03/1956,M,25001-50000,M,1,0,Partial College,Clerical,TRUE,1,1-2 Miles,66,19
28666,18589,Mr.,Kelvin,R,Zhu,,-2363.42,08/11/2001,21/10/1968,M,50001-75000,M,2,2,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,54,21
12281,18590,Ms.,Janelle,,Sanchez,,3069.3718,15/10/2002,23/04/1970,M,25001-50000,F,0,0,Graduate Degree,Clerical,TRUE,0,0-1 Miles,52,20
20820,18591,Ms.,Kathleen,A,Rubio,,522.49,02/06/2002,14/06/1979,M,0-25000,F,0,0,Bachelors,Clerical,TRUE,0,0-1 Miles,43,20
12225,18592,Ms.,Kathleen,G,Ortega,,2299.9904,20/11/2002,02/11/1958,M,0-25000,F,1,0,Graduate Degree,Clerical,TRUE,0,0-1 Miles,64,20
26325,18593,Mr.,Tyler,A,Robinson,,2389.0604,26/09/2002,23/10/1970,M,50001-75000,M,3,0,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,20
14803,18594,Ms.,Stacy,D,Martin,,761.54,17/04/2002,07/06/1964,S,0-25000,F,3,3,High School,Manual,TRUE,1,0-1 Miles,58,20
13461,18595,Mr.,Anthony,L,Jones,,-2294.9925,01/10/2002,02/03/1935,S,greater than 100000,M,2,3,Graduate Degree,Management,FALSE,3,0-1 Miles,87,20
13085,18596,Mr.,Daniel,T,Harris,,-1821.39,04/07/2002,19/03/1974,S,25001-50000,M,0,0,Partial High School,Skilled Manual,TRUE,2,5-10 Miles,48,20
22292,18597,Ms.,Stacy,M,Gomez,,535.99,28/12/2003,09/03/1963,M,50001-75000,F,4,2,Bachelors,Professional,TRUE,2,0-1 Miles,59,19
12032,18598,Mr.,Tyler,A,Taylor,,544.98,24/08/2003,26/05/1979,S,25001-50000,M,0,0,Partial High School,Clerical,FALSE,2,5-10 Miles,43,19
19399,18599,Mr.,Anthony,J,Brown,,56.96,03/11/2003,10/10/1960,S,25001-50000,M,0,0,Bachelors,Professional,FALSE,1,2-5 Miles,62,19
16823,18600,Ms.,Stacy,,Ruiz,,4667.04,10/11/2002,20/07/1958,M,greater than 100000,F,1,3,Partial College,Professional,FALSE,4,5-10 Miles,64,20
12340,18601,Ms.,Stacy,L,Diaz,,259.8736,26/07/2002,05/11/1976,S,50001-75000,F,0,0,Bachelors,Professional,TRUE,3,10+ Miles,46,20
13188,18602,Mr.,Anthony,S,Davis,,-13.01,14/04/2004,20/01/1942,M,greater than 100000,M,2,4,Graduate Degree,Management,TRUE,3,5-10 Miles,81,18
17811,18603,Ms.,Stacy,,Hernandez,,4673.0475,17/04/2003,25/12/1966,M,25001-50000,F,0,0,Bachelors,Professional,FALSE,0,0-1 Miles,56,19
13148,18604,Mr.,Tyler,E,Anderson,,1121.53,19/09/2003,01/04/1980,M,25001-50000,M,0,0,High School,Skilled Manual,TRUE,2,5-10 Miles,42,19
20774,18605,Mr.,Anthony,A,Miller,,7.03,07/04/2004,07/07/1958,S,75001-100000,M,4,0,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,64,18
11901,18606,Ms.,Stacy,,Alvarez,,4683.05,13/03/2002,19/02/1968,S,50001-75000,F,2,2,Bachelors,Professional,FALSE,1,0-1 Miles,55,20
21639,18607,Mr.,Anthony,,Wilson,,-9.99,12/02/2004,26/03/1964,M,50001-75000,M,4,4,Bachelors,Skilled Manual,TRUE,3,10+ Miles,58,19
24730,18608,Mr.,Anthony,M,Moore,,-30,18/11/2003,03/11/1975,M,25001-50000,M,4,4,Partial College,Clerical,TRUE,1,0-1 Miles,47,19
16172,18609,Ms.,Janelle,,Perez,,82.07,03/02/2004,11/10/1966,S,75001-100000,F,5,5,Bachelors,Professional,TRUE,4,1-2 Miles,56,19
26513,18610,Ms.,Stacy,,Moreno,,707.3604,03/11/2002,03/02/1950,S,50001-75000,F,2,1,Partial College,Professional,FALSE,2,2-5 Miles,73,20
12310,18611,Ms.,Stacy,,Munoz,,-1.01,14/04/2004,11/07/1954,S,greater than 100000,F,3,4,High School,Professional,FALSE,4,0-1 Miles,68,18
28315,18612,Ms.,Stacy,,Alonso,,541.03,11/12/2003,05/10/1962,S,50001-75000,F,1,0,Bachelors,Professional,FALSE,1,0-1 Miles,60,19
12688,18613,Ms.,Stacy,C,Navarro,,4691.0504,09/09/2002,04/08/1972,S,75001-100000,F,0,0,Bachelors,Professional,TRUE,3,10+ Miles,50,20
22335,18614,Mr.,Anthony,F,Taylor,,568.48,12/09/2003,24/11/1966,M,50001-75000,M,0,0,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,56,19
21853,18615,Ms.,Stacy,L,Gutierrez,,-10.01,03/03/2004,18/01/1951,M,75001-100000,F,3,4,Partial College,Professional,FALSE,4,5-10 Miles,72,18
14772,18616,Ms.,Stacy,A,Torres,,797.19,20/03/2002,23/10/1968,M,25001-50000,F,1,0,Bachelors,Clerical,TRUE,0,1-2 Miles,54,20
19105,18617,Ms.,Stacy,S,Dominguez,,2408.36,15/02/2002,03/04/1971,S,greater than 100000,F,0,5,Bachelors,Management,TRUE,4,0-1 Miles,51,21
12679,18618,Ms.,Stacy,,Gill,,-159,14/09/2003,10/11/1973,M,75001-100000,F,0,5,High School,Management,FALSE,2,10+ Miles,49,19
25951,18619,Mr.,Anthony,A,Anderson,,-2071.16,13/12/2001,19/03/1975,S,25001-50000,M,0,0,High School,Skilled Manual,FALSE,2,1-2 Miles,47,21
22559,18620,Ms.,Stacy,,Vazquez,,-4.99,17/08/2003,12/11/1957,S,0-25000,F,1,0,Partial College,Manual,TRUE,0,0-1 Miles,65,19
16300,18621,Mr.,Orlando,C,Martin,,-23.02,02/01/2004,10/11/1977,S,0-25000,M,0,0,High School,Manual,FALSE,1,1-2 Miles,45,19
14767,18622,Ms.,Stacy,A,Blanco,,14.03,01/04/2004,18/08/1968,S,0-25000,F,1,1,Partial College,Manual,FALSE,0,2-5 Miles,54,18
27232,18623,Mr.,Ram,,Thirunavukkarasu,,-2049.0964,13/04/2003,18/11/1959,S,25001-50000,M,2,0,Partial College,Clerical,FALSE,1,1-2 Miles,63,19
24262,18624,Mr.,Daniel,,Thomas,,34.3,26/12/2003,16/03/1977,M,50001-75000,M,0,0,Partial College,Skilled Manual,FALSE,2,1-2 Miles,45,19
24613,18625,Ms.,Stacy,,Serrano,,1143.1925,17/09/2002,23/09/1970,M,75001-100000,F,0,5,Partial High School,Professional,TRUE,4,10+ Miles,52,20
18140,18626,Mr.,Anthony,,White,,4715.0425,24/08/2002,03/07/1955,M,greater than 100000,M,3,4,Partial College,Professional,FALSE,3,5-10 Miles,67,20
21447,18627,Mr.,Anthony,,Harris,,-21.98,11/01/2004,26/02/1943,M,50001-75000,M,5,0,Bachelors,Management,TRUE,2,10+ Miles,79,19
18261,18628,Ms.,Stacy,D,Ramos,,-33.01,02/03/2004,06/08/1965,S,50001-75000,F,0,0,Bachelors,Professional,FALSE,1,5-10 Miles,57,18
14977,18629,Ms.,Stacy,,Carlson,,-20,20/07/2004,18/02/1978,S,25001-50000,F,3,3,Partial College,Clerical,TRUE,2,0-1 Miles,45,18
14506,18630,Ms.,Stacy,K,Suarez,,-30,16/05/2004,20/05/1940,M,75001-100000,F,5,0,Bachelors,Management,FALSE,2,1-2 Miles,82,18
18365,18631,Mr.,Daniel,W,Lewis,,-30,05/12/2003,20/09/1978,M,25001-50000,M,0,0,Partial College,Skilled Manual,TRUE,1,5-10 Miles,44,19
12908,18632,Mr.,Tyler,A,Clark,,41.52,07/09/2003,12/03/1971,M,50001-75000,M,1,0,Graduate Degree,Professional,TRUE,0,2-5 Miles,51,19
21473,18633,Ms.,Stacy,S,Rubio,,-48.52,19/03/2004,11/10/1948,M,25001-50000,F,2,1,High School,Professional,TRUE,2,2-5 Miles,74,18
26098,18634,Mr.,Daniel,,Lee,,2375.08,30/06/2002,09/09/1935,S,greater than 100000,M,2,3,Graduate Degree,Management,FALSE,3,2-5 Miles,87,20
25669,18635,Ms.,Stacy,M,Ortega,,-31,04/10/2003,27/11/1977,S,25001-50000,F,0,0,Partial College,Clerical,FALSE,1,2-5 Miles,45,19
27851,18636,Ms.,Diana,,Martin,,-30,10/10/2003,04/01/1938,M,0-25000,F,1,0,Bachelors,Clerical,FALSE,0,0-1 Miles,85,19
12085,18637,Mr.,Tyler,,Rodriguez,,50.49,23/12/2003,25/12/1947,M,50001-75000,M,2,1,Bachelors,Management,TRUE,0,2-5 Miles,75,19
18661,18638,Mr.,Daniel,E,Walker,,-4.99,09/04/2004,01/12/1957,M,25001-50000,M,2,0,High School,Skilled Manual,FALSE,2,0-1 Miles,65,18
29353,18639,Mr.,Orlando,,Gomez,,14.49,04/03/2004,17/08/1965,M,25001-50000,M,3,3,Bachelors,Skilled Manual,TRUE,3,10+ Miles,57,18
12736,18640,Ms.,Diana,C,Ruiz,,2280.9804,11/04/2003,26/07/1972,S,0-25000,F,0,0,Partial High School,Manual,TRUE,2,1-2 Miles,50,19
15552,18641,Mr.,Tyler,C,Lewis,,-203.02,20/02/2003,01/07/1967,S,25001-50000,M,0,0,Partial College,Skilled Manual,FALSE,1,2-5 Miles,55,20
17725,18642,Mr.,Daniel,P,Martinez,,-1120.49,20/10/2001,03/11/1980,S,0-25000,M,0,0,Partial College,Manual,TRUE,1,1-2 Miles,42,21
11038,18643,Ms.,Diana,F,Hernandez,,-742.35,10/08/2001,23/03/1948,M,0-25000,F,2,1,Partial High School,Clerical,TRUE,2,5-10 Miles,74,21
23140,18644,Mr.,Tyler,A,Lee,,21,20/08/2003,21/08/1956,M,50001-75000,M,2,0,High School,Professional,TRUE,2,5-10 Miles,66,19
13638,18645,Ms.,Diana,,Alvarez,,2644.9436,15/01/2003,12/07/1972,S,greater than 100000,F,0,5,High School,Management,TRUE,4,10+ Miles,50,20
16769,18646,Mr.,Tyler,J,Walker,,-4.99,19/04/2004,24/10/1971,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,18
17776,18647,Ms.,Diana,M,Jimenez,,32.68,20/11/2003,14/07/1968,S,0-25000,F,1,1,Partial College,Manual,FALSE,1,0-1 Miles,54,19
21270,18648,Mr.,Daniel,,Jackson,,68.5,07/01/2004,09/11/1967,S,greater than 100000,M,0,1,Graduate Degree,Management,TRUE,0,5-10 Miles,55,19
29298,18649,Ms.,Diana,J,Moreno,,531,26/04/2004,01/07/1960,S,50001-75000,F,1,0,Partial College,Skilled Manual,TRUE,1,5-10 Miles,62,18
15066,18650,Ms.,Diana,,Munoz,,-24.99,21/02/2004,05/03/1970,M,0-25000,F,1,1,High School,Manual,TRUE,1,5-10 Miles,52,19
21233,18651,Mr.,Christopher,E,Smith,,20,06/10/2003,15/03/1976,M,25001-50000,M,0,0,High School,Skilled Manual,FALSE,2,0-1 Miles,46,19
24590,18652,Ms.,Diana,L,Alonso,,-476.585,13/06/2003,04/01/1974,M,50001-75000,F,0,0,Bachelors,Professional,FALSE,3,10+ Miles,49,19
17498,18653,Mr.,Daniel,,Martin,,557.49,18/12/2003,19/08/1980,S,0-25000,M,0,0,Partial College,Skilled Manual,FALSE,2,1-2 Miles,42,19
17760,18654,Ms.,Diana,,Romero,,32.68,18/04/2004,16/01/1970,S,0-25000,F,0,0,Partial College,Manual,FALSE,1,2-5 Miles,53,18
11051,18655,Mr.,Daniel,,Johnson,,3.98,01/07/2004,04/08/1951,S,25001-50000,M,3,0,High School,Skilled Manual,FALSE,2,1-2 Miles,71,18
16261,18656,Ms.,Diana,A,Navarro,,2249.69,29/03/2003,10/08/1967,M,25001-50000,F,0,0,Bachelors,Clerical,TRUE,0,0-1 Miles,55,19
17517,18657,Mr.,Daniel,S,Williams,,-30,26/05/2004,15/02/1973,S,75001-100000,M,0,0,Bachelors,Management,TRUE,1,2-5 Miles,50,18
19676,18658,Ms.,Diana,,Gutierrez,,49.99,21/11/2003,15/09/1946,M,0-25000,F,4,0,High School,Skilled Manual,FALSE,2,1-2 Miles,76,19
14721,18659,Mr.,Daniel,J,Jones,,-4.99,14/06/2004,16/07/1974,S,25001-50000,M,3,3,Partial College,Clerical,TRUE,1,0-1 Miles,48,18
16889,18660,Mr.,Daniel,R,Rodriguez,,1721.99,11/09/2003,06/09/1954,S,50001-75000,M,3,0,Partial High School,Skilled Manual,TRUE,2,5-10 Miles,68,19
22752,18661,Mr.,Daniel,J,Brown,,27.7,19/11/2003,11/04/1946,M,50001-75000,M,4,0,Bachelors,Management,FALSE,2,2-5 Miles,76,19
17685,18662,Ms.,Diana,M,Torres,,-4.99,05/08/2003,17/03/1958,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,64,19
11979,18663,Mr.,Christopher,,Johnson,,4678.81,18/08/2003,08/05/1957,M,75001-100000,M,2,0,Partial High School,Skilled Manual,FALSE,2,1-2 Miles,65,19
29292,18664,Ms.,Diana,L,Dominguez,,-2375.08,09/10/2003,07/01/1967,S,75001-100000,F,2,2,Bachelors,Professional,FALSE,0,0-1 Miles,56,19
25710,18665,Ms.,Diana,,Gill,,-539.9882,19/12/2001,21/11/1979,M,0-25000,F,0,0,Bachelors,Clerical,FALSE,0,0-1 Miles,43,21
25964,18666,Mr.,Christopher,,Winston,,-2185.14,13/12/2001,09/02/1974,S,50001-75000,M,0,0,Partial College,Professional,FALSE,2,1-2 Miles,49,21
24096,18667,Ms.,Diana,,Vazquez,,2.7,24/11/2003,22/09/1934,M,25001-50000,F,1,0,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,88,19
11711,18668,Mr.,Daniel,,Davis,,487.95,11/08/2003,08/12/1962,S,50001-75000,M,1,0,Bachelors,Professional,FALSE,1,0-1 Miles,60,19
27193,18669,Mr.,Daniel,V,Miller,,-2049.0964,02/04/2003,18/05/1974,S,25001-50000,M,0,0,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,48,19
14512,18670,Mr.,Christopher,J,Jones,,-30,10/08/2003,06/09/1968,M,75001-100000,M,3,0,Bachelors,Management,TRUE,3,1-2 Miles,54,19
28345,18671,Ms.,Diana,K,Serrano,,-4.99,12/12/2003,24/12/1977,M,25001-50000,F,0,0,High School,Skilled Manual,TRUE,2,5-10 Miles,45,19
14281,18672,Mr.,Daniel,K,Wilson,,4726.03,09/11/2003,06/07/1973,S,75001-100000,M,0,0,Bachelors,Management,FALSE,1,0-1 Miles,49,19
22418,18673,Mr.,Jacob,A,Smith,,1727.68,10/02/2004,26/08/1961,M,25001-50000,M,4,0,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,19
28733,18674,Ms.,Diana,J,Ramos,,2389.06,15/03/2004,01/10/1974,M,25001-50000,F,1,1,Bachelors,Skilled Manual,TRUE,0,1-2 Miles,48,18
28069,18675,Mr.,Jacob,I,Johnson,,543.99,30/05/2004,03/07/1972,S,75001-100000,M,0,0,Bachelors,Management,FALSE,1,0-1 Miles,50,18
16725,18676,Mr.,Jacob,,Williams,,-4,11/06/2004,21/06/1980,M,25001-50000,M,0,0,High School,Skilled Manual,TRUE,2,5-10 Miles,42,18
21014,18677,Ms.,Diana,,Carlson,,499.98,20/07/2003,23/04/1958,M,0-25000,F,2,0,Partial College,Manual,TRUE,1,0-1 Miles,64,19
27834,18678,Ms.,Diana,J,Suarez,,-4,10/01/2004,04/06/1974,S,0-25000,F,0,0,Partial High School,Manual,FALSE,2,0-1 Miles,48,19
22665,18679,Mr.,Orlando,L,Diaz,,543.01,17/11/2003,13/12/1966,S,25001-50000,M,0,0,Bachelors,Professional,FALSE,0,0-1 Miles,56,19
15098,18680,Ms.,Diana,,Sanz,,34.3,26/01/2004,28/02/1946,S,75001-100000,F,5,0,Partial College,Professional,FALSE,2,10+ Miles,76,19
16310,18681,Ms.,Diana,,Rubio,,3474.85,22/04/2003,04/03/1962,M,25001-50000,F,1,0,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,60,19
16815,18682,Mr.,Jacob,,Brown,,-4.99,13/07/2004,10/05/1951,M,50001-75000,M,4,2,Partial College,Professional,TRUE,1,1-2 Miles,71,18
20489,18683,Mr.,Jacob,F,Davis,,-20.01,25/10/2003,08/10/1942,S,50001-75000,M,5,0,Bachelors,Management,TRUE,2,10+ Miles,80,19
12125,18684,Ms.,Diana,,Ortega,,6414.0304,16/11/2002,12/01/1957,M,greater than 100000,F,2,4,Partial College,Professional,TRUE,2,0-1 Miles,66,20
17208,18685,Mr.,Jacob,,Miller,,27.97,20/01/2004,27/03/1953,M,75001-100000,M,4,2,Partial College,Professional,TRUE,2,10+ Miles,69,19
